run_timestamp,family,status,current_count,point_estimate,ci_lower,ci_upper,days_remaining
2026-04-06 16:20:22,World Open top 6 sections,live,28,1095,668,1796,89
2026-04-06 16:20:22,Chicago Class,live,1,269,157,463,102
2026-04-06 16:20:22,Pittsburgh Open,live,3,174,94,323,102
2026-04-06 16:20:22,Southern Open,live,0,232,183,282,102
2026-04-06 16:20:22,Bradley Open,live,3,262,160,429,109
2026-04-06 16:20:22,Pacific Coast Open,live,4,382,233,627,116
2026-04-06 16:20:22,Central California Open,live,0,175,144,203,130
2026-04-06 16:20:22,Atlantic Open,live,0,316,251,395,137
2026-04-06 16:20:22,New York State Championship,live,0,304,237,347,151
2026-04-06 16:20:22,National Chess Congress,live,0,623,572,677,236
2026-04-06 16:20:22,Boston Chess Congress,complete,359,359,359,359,0
2026-04-06 16:20:22,Liberty Bell Open,complete,564,564,564,564,0
2026-04-06 16:20:22,Golden State Open,complete,387,387,387,387,0
2026-04-06 16:20:22,George Washington Open,complete,209,209,209,209,0
2026-04-06 16:20:22,Southwest Class Championships,complete,492,492,492,492,0
2026-04-06 16:20:22,Atlantic City Open,complete,401,401,401,401,0
2026-04-06 16:20:22,Western Class Championships,complete,318,318,318,318,0
2026-04-06 16:20:22,Mid-America Open,complete,200,200,200,200,0
2026-04-06 16:20:22,New York State High School Championship,complete,198,198,198,198,0
2026-04-06 16:20:22,New York State Senior Championship With Young Adult Mi,complete,61,61,61,61,0
2026-04-06 16:20:22,New York State Scholastic Championships Grades K-8,complete,1753,1753,1753,1753,0
2026-04-06 16:20:22,Southern Class,complete,195,195,195,195,0
2026-04-06 16:28:45,Chicago Open,live,221,901,863,940,45
2026-04-06 16:28:45,Hartford Open,live,9,209,112,390,60
2026-04-06 16:28:45,Cleveland Open,live,5,207,121,356,60
2026-04-06 16:28:45,New York State Open,live,4,80,43,149,74
2026-04-06 16:28:45,DC International,live,0,100,70,130,80
2026-04-06 16:28:45,World Open lower sections,live,2,134,73,249,81
2026-04-06 16:28:45,DC Open,live,0,100,70,130,81
2026-04-06 16:28:45,World Open Under 13 Championship,live,0,100,70,130,84
2026-04-06 16:28:45,World Open top 6 sections,live,28,1095,668,1796,89
2026-04-06 16:28:45,Chicago Class,live,1,269,157,463,102
2026-04-06 16:28:45,Pittsburgh Open,live,3,174,94,323,102
2026-04-06 16:28:45,Southern Open,live,0,232,183,282,102
2026-04-06 16:28:45,Bradley Open,live,3,262,160,429,109
2026-04-06 16:28:45,Pacific Coast Open,live,4,382,233,627,116
2026-04-06 16:28:45,Central California Open,live,0,175,144,203,130
2026-04-06 16:28:45,Atlantic Open,live,0,316,251,395,137
2026-04-06 16:28:45,New York State Championship,live,0,304,237,347,151
2026-04-06 16:28:45,National Chess Congress,live,0,623,572,677,236
2026-04-06 16:28:45,Boston Chess Congress,complete,359,359,359,359,0
2026-04-06 16:28:45,Liberty Bell Open,complete,564,564,564,564,0
2026-04-06 16:28:45,Golden State Open,complete,387,387,387,387,0
2026-04-06 16:28:45,George Washington Open,complete,209,209,209,209,0
2026-04-06 16:28:45,Southwest Class Championships,complete,492,492,492,492,0
2026-04-06 16:28:45,Atlantic City Open,complete,401,401,401,401,0
2026-04-06 16:28:45,Western Class Championships,complete,318,318,318,318,0
2026-04-06 16:28:45,Mid-America Open,complete,200,200,200,200,0
2026-04-06 16:28:45,New York State High School Championship,complete,198,198,198,198,0
2026-04-06 16:28:45,New York State Senior Championship With Young Adult Mi,complete,61,61,61,61,0
2026-04-06 16:28:45,New York State Scholastic Championships Grades K-8,complete,1753,1753,1753,1753,0
2026-04-06 16:28:45,Southern Class,complete,195,195,195,195,0
2026-04-06 16:40:44,Chicago Open,live,221,901,863,940,45
2026-04-06 16:40:44,Hartford Open,live,9,209,112,390,60
2026-04-06 16:40:44,Cleveland Open,live,5,207,121,356,60
2026-04-06 16:40:44,New York State Open,live,4,80,43,149,74
2026-04-06 16:40:44,DC International,live,0,100,70,130,80
2026-04-06 16:40:44,World Open lower sections,live,2,134,73,249,81
2026-04-06 16:40:44,DC Open,live,0,100,70,130,81
2026-04-06 16:40:44,World Open Under 13 Championship,live,0,100,70,130,84
2026-04-06 16:40:44,World Open top 6 sections,live,28,1095,668,1796,89
2026-04-06 16:40:44,Chicago Class,live,1,269,157,463,102
2026-04-06 16:40:44,Pittsburgh Open,live,3,174,94,323,102
2026-04-06 16:40:44,Southern Open,live,0,232,183,282,102
2026-04-06 16:40:44,Bradley Open,live,3,262,160,429,109
2026-04-06 16:40:44,Pacific Coast Open,live,4,382,233,627,116
2026-04-06 16:40:44,Central California Open,live,0,175,144,203,130
2026-04-06 16:40:44,Atlantic Open,live,0,316,251,395,137
2026-04-06 16:40:44,New York State Championship,live,0,304,237,347,151
2026-04-06 16:40:44,National Chess Congress,live,0,623,572,677,236
2026-04-06 16:40:44,Boston Chess Congress,complete,359,359,359,359,0
2026-04-06 16:40:44,Liberty Bell Open,complete,564,564,564,564,0
2026-04-06 16:40:44,Golden State Open,complete,387,387,387,387,0
2026-04-06 16:40:44,George Washington Open,complete,209,209,209,209,0
2026-04-06 16:40:44,Southwest Class Championships,complete,492,492,492,492,0
2026-04-06 16:40:44,Atlantic City Open,complete,401,401,401,401,0
2026-04-06 16:40:44,Western Class Championships,complete,318,318,318,318,0
2026-04-06 16:40:44,Mid-America Open,complete,200,200,200,200,0
2026-04-06 16:40:44,New York State High School Championship,complete,198,198,198,198,0
2026-04-06 16:40:44,New York State Senior Championship With Young Adult Mi,complete,61,61,61,61,0
2026-04-06 16:40:44,New York State Scholastic Championships Grades K-8,complete,1753,1753,1753,1753,0
2026-04-06 16:40:44,Southern Class,complete,195,195,195,195,0
2026-04-06 21:42:42,Chicago Open,live,221,901,863,940,45
2026-04-06 21:42:42,Hartford Open,live,9,209,112,390,60
2026-04-06 21:42:42,Cleveland Open,live,5,207,121,356,60
2026-04-06 21:42:42,New York State Open,live,4,80,43,149,74
2026-04-06 21:42:42,DC International,live,0,100,70,130,80
2026-04-06 21:42:42,World Open lower sections,live,2,134,73,249,81
2026-04-06 21:42:42,DC Open,live,0,100,70,130,81
2026-04-06 21:42:42,World Open Under 13 Championship,live,0,100,70,130,84
2026-04-06 21:42:42,World Open top 6 sections,live,28,1095,668,1796,89
2026-04-06 21:42:42,Chicago Class,live,1,269,157,463,102
2026-04-06 21:42:42,Pittsburgh Open,live,3,174,94,323,102
2026-04-06 21:42:42,Southern Open,live,0,232,183,282,102
2026-04-06 21:42:42,Bradley Open,live,3,262,160,429,109
2026-04-06 21:42:42,Pacific Coast Open,live,4,382,233,627,116
2026-04-06 21:42:42,Central California Open,live,0,175,144,203,130
2026-04-06 21:42:42,Atlantic Open,live,0,316,251,395,137
2026-04-06 21:42:42,New York State Championship,live,0,304,237,347,151
2026-04-06 21:42:42,National Chess Congress,live,0,623,572,677,236
2026-04-06 21:42:42,Boston Chess Congress,complete,359,359,359,359,0
2026-04-06 21:42:42,Liberty Bell Open,complete,564,564,564,564,0
2026-04-06 21:42:42,Golden State Open,complete,387,387,387,387,0
2026-04-06 21:42:42,George Washington Open,complete,209,209,209,209,0
2026-04-06 21:42:42,Southwest Class Championships,complete,492,492,492,492,0
2026-04-06 21:42:42,Atlantic City Open,complete,401,401,401,401,0
2026-04-06 21:42:42,Western Class Championships,complete,318,318,318,318,0
2026-04-06 21:42:42,Mid-America Open,complete,200,200,200,200,0
2026-04-06 21:42:42,New York State High School Championship,complete,198,198,198,198,0
2026-04-06 21:42:42,New York State Senior Championship With Young Adult Mi,complete,61,61,61,61,0
2026-04-06 21:42:42,New York State Scholastic Championships Grades K-8,complete,1753,1753,1753,1753,0
2026-04-06 21:42:42,Southern Class,complete,195,195,195,195,0
2026-04-13 18:04:00,Chicago Open,live,260,905,875,936,38
2026-04-13 18:04:00,Hartford Open,live,12,220,134,361,53
2026-04-13 18:04:00,Cleveland Open,live,7,205,125,336,53
2026-04-13 18:04:00,New York State Open,live,6,80,43,149,67
2026-04-13 18:04:00,DC International,live,7,116,103,130,73
2026-04-13 18:04:00,DC Open,live,2,299,248,362,74
2026-04-13 18:04:00,"World Open, lower sections",live,55,100,70,130,75
2026-04-13 18:04:00,World Open Under 13 Championship,live,55,110,77,145,77
2026-04-13 18:04:00,"World Open, top 6 sections",live,55,100,70,130,79
2026-04-13 18:04:00,Chicago Class,live,1,269,156,462,95
2026-04-13 18:04:00,Pittsburgh Open,live,3,173,93,321,95
2026-04-13 18:04:00,Southern Open,live,0,232,183,282,95
2026-04-13 18:04:00,Bradley Open,live,3,260,159,427,102
2026-04-13 18:04:00,Pacific Coast Open,live,4,381,232,624,109
2026-04-13 18:04:00,Central California Open,live,1,175,144,203,123
2026-04-13 18:04:00,Atlantic Open,live,1,316,251,395,130
2026-04-13 18:04:00,New York State Championship,live,3,304,237,347,144
2026-04-13 18:04:00,National Chess Congress,live,0,623,572,677,229
2026-04-13 18:04:00,Boston Chess Congress,complete,359,359,359,359,0
2026-04-13 18:04:00,Liberty Bell Open,complete,564,564,564,564,0
2026-04-13 18:04:00,Golden State Open,complete,387,387,387,387,0
2026-04-13 18:04:00,George Washington Open,complete,209,209,209,209,0
2026-04-13 18:04:00,Southwest Class Championships,complete,492,492,492,492,0
2026-04-13 18:04:00,Atlantic City Open,complete,401,401,401,401,0
2026-04-13 18:04:00,Western Class Championships,complete,318,318,318,318,0
2026-04-13 18:04:00,Mid-America Open,complete,200,200,200,200,0
2026-04-13 18:04:00,New York State High School Championship,complete,198,198,198,198,0
2026-04-13 18:04:00,New York State Senior Championship With Young Adult Mi,complete,61,61,61,61,0
2026-04-13 18:04:00,New York State Scholastic Championships Grades K-8,complete,1753,1753,1753,1753,0
2026-04-13 18:04:00,Southern Class,complete,195,195,195,195,0
2026-04-13 18:06:35,Chicago Open,live,263,907,877,938,38
2026-04-13 18:06:35,Hartford Open,live,12,220,134,361,53
2026-04-13 18:06:35,Cleveland Open,live,7,205,125,336,53
2026-04-13 18:06:35,New York State Open,live,6,80,43,149,67
2026-04-13 18:06:35,DC International,live,7,116,103,130,73
2026-04-13 18:06:35,DC Open,live,2,299,248,362,74
2026-04-13 18:06:35,"World Open, lower sections",live,56,100,70,130,74
2026-04-13 18:06:35,World Open Under 13 Championship,live,2,110,77,145,77
2026-04-13 18:06:35,"World Open, top 6 sections",live,56,100,70,130,79
2026-04-13 18:06:35,Chicago Class,live,1,269,156,462,95
2026-04-13 18:06:35,Pittsburgh Open,live,3,173,93,321,95
2026-04-13 18:06:35,Southern Open,live,0,232,183,282,95
2026-04-13 18:06:35,Bradley Open,live,3,260,159,427,102
2026-04-13 18:06:35,Pacific Coast Open,live,4,381,232,624,109
2026-04-13 18:06:35,Continental Open,live,0,283,252,317,122
2026-04-13 18:06:35,Central California Open,live,1,175,144,203,123
2026-04-13 18:06:35,Atlantic Open,live,1,316,251,395,130
2026-04-13 18:06:35,New York State Championship,live,3,304,237,347,144
2026-04-13 18:06:35,National Chess Congress,live,0,623,572,677,229
2026-04-13 18:06:35,Boston Chess Congress,complete,359,359,359,359,0
2026-04-13 18:06:35,Liberty Bell Open,complete,564,564,564,564,0
2026-04-13 18:06:35,Golden State Open,complete,387,387,387,387,0
2026-04-13 18:06:35,George Washington Open,complete,209,209,209,209,0
2026-04-13 18:06:35,Southwest Class Championships,complete,492,492,492,492,0
2026-04-13 18:06:35,Atlantic City Open,complete,401,401,401,401,0
2026-04-13 18:06:35,Western Class Championships,complete,318,318,318,318,0
2026-04-13 18:06:35,Mid-America Open,complete,200,200,200,200,0
2026-04-13 18:06:35,New York State High School Championship,complete,198,198,198,198,0
2026-04-13 18:06:35,New York State Senior Championship With Young Adult Mi,complete,61,61,61,61,0
2026-04-13 18:06:35,New York State Scholastic Championships Grades K-8,complete,1753,1753,1753,1753,0
2026-04-13 18:06:35,Southern Class,complete,195,195,195,195,0
2026-04-13 18:22:54,Chicago Open,live,263,903,872,934,38
2026-04-13 18:22:54,Hartford Open,live,12,220,134,361,53
2026-04-13 18:22:54,Cleveland Open,live,7,205,125,336,53
2026-04-13 18:22:54,New York State Open,live,6,80,43,149,67
2026-04-13 18:22:54,DC International,live,7,116,103,130,73
2026-04-13 18:22:54,World Open G/50 Championship,live,0,100,70,130,73
2026-04-13 18:22:54,DC Open,live,2,299,248,362,74
2026-04-13 18:22:54,"World Open, lower sections",live,56,145,135,151,74
2026-04-13 18:22:54,World Open Under 13 Championship,live,2,110,77,145,77
2026-04-13 18:22:54,World Open G/7 Championship,live,0,100,70,130,79
2026-04-13 18:22:54,"World Open, top 6 sections",live,56,1288,1177,1424,79
2026-04-13 18:22:54,World Open G/10 Championship,live,0,100,70,130,82
2026-04-13 18:22:54,Chicago Class,live,1,269,157,463,95
2026-04-13 18:22:54,Pittsburgh Open,live,3,173,93,322,95
2026-04-13 18:22:54,Southern Open,live,0,232,183,282,95
2026-04-13 18:22:54,Bradley Open,live,3,261,159,428,102
2026-04-13 18:22:54,Pacific Coast Open,live,4,382,233,626,109
2026-04-13 18:22:54,Continental Open,live,0,283,252,317,122
2026-04-13 18:22:54,Central California Open,live,1,175,144,203,123
2026-04-13 18:22:54,Atlantic Open,live,1,316,251,395,130
2026-04-13 18:22:54,New York State Championship,live,3,304,237,347,144
2026-04-13 18:22:54,National Chess Congress,live,0,623,572,677,229
2026-04-13 18:22:54,Boston Chess Congress,complete,359,359,359,359,0
2026-04-13 18:22:54,Liberty Bell Open,complete,564,564,564,564,0
2026-04-13 18:22:54,Golden State Open,complete,387,387,387,387,0
2026-04-13 18:22:54,George Washington Open,complete,209,209,209,209,0
2026-04-13 18:22:54,Southwest Class Championships,complete,492,492,492,492,0
2026-04-13 18:22:54,Atlantic City Open,complete,401,401,401,401,0
2026-04-13 18:22:54,Western Class Championships,complete,318,318,318,318,0
2026-04-13 18:22:54,Mid-America Open,complete,200,200,200,200,0
2026-04-13 18:22:54,New York State High School Championship,complete,198,198,198,198,0
2026-04-13 18:22:54,New York State Senior Championship With Young Adult Mi,complete,61,61,61,61,0
2026-04-13 18:22:54,New York State Scholastic Championships Grades K-8,complete,1753,1753,1753,1753,0
2026-04-13 18:22:54,Southern Class,complete,195,195,195,195,0
2026-04-13 18:24:20,Chicago Open,live,263,903,872,934,38
2026-04-13 18:24:20,Hartford Open,live,12,220,134,361,53
2026-04-13 18:24:20,Cleveland Open,live,7,205,125,336,53
2026-04-13 18:24:20,New York State Open,live,6,80,43,149,67
2026-04-13 18:24:20,DC International,live,7,116,103,130,73
2026-04-13 18:24:20,World Open G/50 Championship,live,0,100,70,130,73
2026-04-13 18:24:20,DC Open,live,2,299,248,362,74
2026-04-13 18:24:20,"World Open, lower sections",live,56,145,135,151,74
2026-04-13 18:24:20,World Open Under 13 Championship,live,2,110,77,145,77
2026-04-13 18:24:20,World Open G/7 Championship,live,0,100,70,130,79
2026-04-13 18:24:20,"World Open, top 6 sections",live,56,1288,1177,1424,79
2026-04-13 18:24:20,World Open G/10 Championship,live,0,100,70,130,82
2026-04-13 18:24:20,Chicago Class,live,1,269,157,463,95
2026-04-13 18:24:20,Pittsburgh Open,live,3,173,93,322,95
2026-04-13 18:24:20,Southern Open,live,0,232,183,282,95
2026-04-13 18:24:20,Bradley Open,live,3,261,159,428,102
2026-04-13 18:24:20,Pacific Coast Open,live,4,382,233,626,109
2026-04-13 18:24:20,Continental Open,live,0,283,252,317,122
2026-04-13 18:24:20,Central California Open,live,1,175,144,203,123
2026-04-13 18:24:20,Atlantic Open,live,1,316,251,395,130
2026-04-13 18:24:20,New York State Championship,live,3,304,237,347,144
2026-04-13 18:24:20,National Chess Congress,live,0,623,572,677,229
2026-04-13 18:24:20,Boston Chess Congress,complete,359,359,359,359,0
2026-04-13 18:24:20,Liberty Bell Open,complete,564,564,564,564,0
2026-04-13 18:24:20,Golden State Open,complete,387,387,387,387,0
2026-04-13 18:24:20,George Washington Open,complete,209,209,209,209,0
2026-04-13 18:24:20,Southwest Class Championships,complete,492,492,492,492,0
2026-04-13 18:24:20,Atlantic City Open,complete,401,401,401,401,0
2026-04-13 18:24:20,Western Class Championships,complete,318,318,318,318,0
2026-04-13 18:24:20,Mid-America Open,complete,200,200,200,200,0
2026-04-13 18:24:20,New York State High School Championship,complete,198,198,198,198,0
2026-04-13 18:24:20,New York State Senior Championship With Young Adult Mi,complete,61,61,61,61,0
2026-04-13 18:24:20,New York State Scholastic Championships Grades K-8,complete,1753,1753,1753,1753,0
2026-04-13 18:24:20,Southern Class,complete,195,195,195,195,0
2026-04-13 18:29:12,Chicago Open,live,263,903,872,934,38
2026-04-13 18:29:12,Hartford Open,live,12,220,134,361,53
2026-04-13 18:29:12,Cleveland Open,live,7,205,125,336,53
2026-04-13 18:29:12,New York State Open,live,6,80,43,149,67
2026-04-13 18:29:12,DC International,live,7,116,103,130,73
2026-04-13 18:29:12,DC Open,live,2,299,248,362,74
2026-04-13 18:29:12,"World Open, lower sections",live,56,145,135,151,74
2026-04-13 18:29:12,World Open Under 13 Championship,live,2,110,77,145,77
2026-04-13 18:29:12,"World Open, top 6 sections",live,56,1288,1177,1424,79
2026-04-13 18:29:12,Chicago Class,live,1,269,157,463,95
2026-04-13 18:29:12,Pittsburgh Open,live,3,173,93,322,95
2026-04-13 18:29:12,Southern Open,live,0,232,183,282,95
2026-04-13 18:29:12,Bradley Open,live,3,261,159,428,102
2026-04-13 18:29:12,Pacific Coast Open,live,4,382,233,626,109
2026-04-13 18:29:12,Continental Open,live,0,283,252,317,122
2026-04-13 18:29:12,Central California Open,live,1,175,144,203,123
2026-04-13 18:29:12,Atlantic Open,live,1,316,251,395,130
2026-04-13 18:29:12,New York State Championship,live,3,304,237,347,144
2026-04-13 18:29:12,National Chess Congress,live,0,623,572,677,229
2026-04-13 18:29:12,Boston Chess Congress,complete,359,359,359,359,0
2026-04-13 18:29:12,Liberty Bell Open,complete,564,564,564,564,0
2026-04-13 18:29:12,Golden State Open,complete,387,387,387,387,0
2026-04-13 18:29:12,George Washington Open,complete,209,209,209,209,0
2026-04-13 18:29:12,Southwest Class Championships,complete,492,492,492,492,0
2026-04-13 18:29:12,Atlantic City Open,complete,401,401,401,401,0
2026-04-13 18:29:12,Western Class Championships,complete,318,318,318,318,0
2026-04-13 18:29:12,Mid-America Open,complete,200,200,200,200,0
2026-04-13 18:29:12,New York State High School Championship,complete,198,198,198,198,0
2026-04-13 18:29:12,New York State Senior Championship With Young Adult Mi,complete,61,61,61,61,0
2026-04-13 18:29:12,New York State Scholastic Championships Grades K-8,complete,1753,1753,1753,1753,0
2026-04-13 18:29:12,Southern Class,complete,195,195,195,195,0
2026-04-15 23:14:42,Chicago Open,live,272,884,855,913,36
2026-04-15 23:14:42,Hartford Open,live,12,219,134,359,51
2026-04-15 23:14:42,Cleveland Open,live,8,209,127,342,51
2026-04-15 23:14:42,New York State Open,live,6,80,43,149,65
2026-04-15 23:14:42,DC International,live,7,111,99,125,71
2026-04-15 23:14:42,DC Open,live,2,296,244,359,72
2026-04-15 23:14:42,"World Open, lower sections",live,57,145,135,151,72
2026-04-15 23:14:42,World Open Under 13 Championship,live,3,110,77,145,75
2026-04-15 23:14:42,"World Open, top 6 sections",live,57,1288,1177,1424,77
2026-04-15 23:14:42,Chicago Class,live,1,269,157,463,93
2026-04-15 23:14:42,Pittsburgh Open,live,3,177,95,328,93
2026-04-15 23:14:42,Southern Open,live,0,232,183,282,93
2026-04-15 23:14:42,Bradley Open,live,3,261,159,428,100
2026-04-15 23:14:42,Pacific Coast Open,live,4,381,233,625,107
2026-04-15 23:14:42,Continental Open,live,0,283,252,317,120
2026-04-15 23:14:42,Central California Open,live,1,175,144,203,121
2026-04-15 23:14:42,Atlantic Open,live,1,316,251,395,128
2026-04-15 23:14:42,New York State Championship,live,3,304,237,347,142
2026-04-15 23:14:42,National Chess Congress,live,0,623,572,677,227
2026-04-15 23:14:42,Boston Chess Congress,complete,359,359,359,359,0
2026-04-15 23:14:42,Liberty Bell Open,complete,564,564,564,564,0
2026-04-15 23:14:42,Golden State Open,complete,387,387,387,387,0
2026-04-15 23:14:42,George Washington Open,complete,209,209,209,209,0
2026-04-15 23:14:42,Southwest Class Championships,complete,492,492,492,492,0
2026-04-15 23:14:42,Atlantic City Open,complete,401,401,401,401,0
2026-04-15 23:14:42,Western Class Championships,complete,318,318,318,318,0
2026-04-15 23:14:42,Mid-America Open,complete,200,200,200,200,0
2026-04-15 23:14:42,New York State High School Championship,complete,198,198,198,198,0
2026-04-15 23:14:42,New York State Senior Championship With Young Adult Mi,complete,61,61,61,61,0
2026-04-15 23:14:42,New York State Scholastic Championships Grades K-8,complete,1753,1753,1753,1753,0
2026-04-15 23:14:42,Southern Class,complete,195,195,195,195,0
2026-04-15 23:16:55,Chicago Open,live,272,884,855,913,36
2026-04-15 23:16:55,Hartford Open,live,12,219,134,359,51
2026-04-15 23:16:55,Cleveland Open,live,8,209,127,342,51
2026-04-15 23:16:55,New York State Open,live,6,80,43,149,65
2026-04-15 23:16:55,DC International,live,7,111,99,125,71
2026-04-15 23:16:55,DC Open,live,2,296,244,359,72
2026-04-15 23:16:55,"World Open, lower sections",live,57,145,135,151,72
2026-04-15 23:16:55,World Open Under 13 Championship,live,3,110,77,145,75
2026-04-15 23:16:55,"World Open, top 6 sections",live,57,1288,1177,1424,77
2026-04-15 23:16:55,Chicago Class,live,1,269,157,463,93
2026-04-15 23:16:55,Pittsburgh Open,live,3,177,95,328,93
2026-04-15 23:16:55,Southern Open,live,0,232,183,282,93
2026-04-15 23:16:55,Bradley Open,live,3,261,159,428,100
2026-04-15 23:16:55,Pacific Coast Open,live,4,381,233,625,107
2026-04-15 23:16:55,Continental Open,live,0,283,252,317,120
2026-04-15 23:16:55,Central California Open,live,1,175,144,203,121
2026-04-15 23:16:55,Atlantic Open,live,1,316,251,395,128
2026-04-15 23:16:55,New York State Championship,live,3,304,237,347,142
2026-04-15 23:16:55,National Chess Congress,live,0,623,572,677,227
2026-04-15 23:16:55,Boston Chess Congress,complete,359,359,359,359,0
2026-04-15 23:16:55,Liberty Bell Open,complete,564,564,564,564,0
2026-04-15 23:16:55,Golden State Open,complete,387,387,387,387,0
2026-04-15 23:16:55,George Washington Open,complete,209,209,209,209,0
2026-04-15 23:16:55,Southwest Class Championships,complete,492,492,492,492,0
2026-04-15 23:16:55,Atlantic City Open,complete,401,401,401,401,0
2026-04-15 23:16:55,Western Class Championships,complete,318,318,318,318,0
2026-04-15 23:16:55,Mid-America Open,complete,200,200,200,200,0
2026-04-15 23:16:55,New York State High School Championship,complete,198,198,198,198,0
2026-04-15 23:16:55,New York State Senior Championship With Young Adult Mi,complete,61,61,61,61,0
2026-04-15 23:16:55,New York State Scholastic Championships Grades K-8,complete,1753,1753,1753,1753,0
2026-04-15 23:16:55,Southern Class,complete,195,195,195,195,0
2026-04-15 23:22:25,Chicago Open,live,272,884,855,913,36
2026-04-15 23:22:25,Hartford Open,live,12,219,134,359,51
2026-04-15 23:22:25,Cleveland Open,live,8,209,127,342,51
2026-04-15 23:22:25,New York State Open,live,6,80,43,149,65
2026-04-15 23:22:25,DC International,live,7,111,99,125,71
2026-04-15 23:22:25,DC Open,live,2,296,244,359,72
2026-04-15 23:22:25,"World Open, lower sections",live,57,145,135,151,72
2026-04-15 23:22:25,World Open Under 13 Championship,live,3,110,77,145,75
2026-04-15 23:22:25,"World Open, top 6 sections",live,57,1288,1177,1424,77
2026-04-15 23:22:25,Chicago Class,live,1,269,157,463,93
2026-04-15 23:22:25,Pittsburgh Open,live,3,177,95,328,93
2026-04-15 23:22:25,Southern Open,live,0,232,183,282,93
2026-04-15 23:22:25,Bradley Open,live,3,261,159,428,100
2026-04-15 23:22:25,Pacific Coast Open,live,4,381,233,625,107
2026-04-15 23:22:25,Continental Open,live,0,283,252,317,120
2026-04-15 23:22:25,Central California Open,live,1,175,144,203,121
2026-04-15 23:22:25,Atlantic Open,live,1,316,251,395,128
2026-04-15 23:22:25,New York State Championship,live,3,304,237,347,142
2026-04-15 23:22:25,National Chess Congress,live,0,623,572,677,227
2026-04-15 23:22:25,Boston Chess Congress,complete,359,359,359,359,0
2026-04-15 23:22:25,Liberty Bell Open,complete,564,564,564,564,0
2026-04-15 23:22:25,Golden State Open,complete,387,387,387,387,0
2026-04-15 23:22:25,George Washington Open,complete,209,209,209,209,0
2026-04-15 23:22:25,Southwest Class Championships,complete,492,492,492,492,0
2026-04-15 23:22:25,Atlantic City Open,complete,401,401,401,401,0
2026-04-15 23:22:25,Western Class Championships,complete,318,318,318,318,0
2026-04-15 23:22:25,Mid-America Open,complete,200,200,200,200,0
2026-04-15 23:22:25,New York State High School Championship,complete,198,198,198,198,0
2026-04-15 23:22:25,New York State Senior Championship With Young Adult Mi,complete,61,61,61,61,0
2026-04-15 23:22:25,New York State Scholastic Championships Grades K-8,complete,1753,1753,1753,1753,0
2026-04-15 23:22:25,Southern Class,complete,195,195,195,195,0
2026-04-23 21:22:35,Chicago Open,live,313,888,859,918,28
2026-04-23 21:22:35,Hartford Open,live,13,207,126,339,43
2026-04-23 21:22:35,Cleveland Open,live,13,211,129,346,43
2026-04-23 21:22:35,New York State Open,live,11,104,59,186,57
2026-04-23 21:22:35,DC International,live,9,105,95,115,63
2026-04-23 21:22:35,World Open lower sections,live,81,142,99,204,64
2026-04-23 21:22:35,DC Open,live,2,294,238,363,64
2026-04-23 21:22:35,World Open Under 13 Championship,live,4,110,77,145,67
2026-04-23 21:22:35,World Open top 6 sections,live,81,1113,880,1409,69
2026-04-23 21:22:35,Chicago Class,live,1,268,156,460,85
2026-04-23 21:22:35,Pittsburgh Open,live,3,166,93,298,85
2026-04-23 21:22:35,Southern Open,live,0,232,183,282,85
2026-04-23 21:22:35,Bradley Open,live,4,265,152,462,92
2026-04-23 21:22:35,Pacific Coast Open,live,7,394,235,661,99
2026-04-23 21:22:35,Continental Open,live,1,283,252,317,112
2026-04-23 21:22:35,Central California Open,live,1,175,144,203,113
2026-04-23 21:22:35,Atlantic Open,live,1,316,251,395,120
2026-04-23 21:22:35,Indianapolis Open,live,0,186,175,198,120
2026-04-23 21:22:35,New York State Championship,live,5,304,237,347,134
2026-04-23 21:22:35,Midwest Class Championships,live,0,313,296,338,169
2026-04-23 21:22:35,Eastern Class Championships (in Connecticut),live,0,100,70,130,176
2026-04-23 21:22:35,Eastern Chess Congress (in New Jersey),live,0,100,70,130,183
2026-04-23 21:22:35,National Chess Congress,live,0,623,572,677,219
2026-04-23 21:22:35,Boston Chess Congress,complete,359,359,359,359,0
2026-04-23 21:22:35,Liberty Bell Open,complete,564,564,564,564,0
2026-04-23 21:22:35,Golden State Open,complete,387,387,387,387,0
2026-04-23 21:22:35,George Washington Open,complete,209,209,209,209,0
2026-04-23 21:22:35,Southwest Class Championships,complete,492,492,492,492,0
2026-04-23 21:22:35,Atlantic City Open,complete,401,401,401,401,0
2026-04-23 21:22:35,Western Class Championships,complete,318,318,318,318,0
2026-04-23 21:22:35,Mid-America Open,complete,200,200,200,200,0
2026-04-23 21:22:35,New York State High School Championship,complete,198,198,198,198,0
2026-04-23 21:22:35,New York State Senior Championship With Young Adult Mi,complete,61,61,61,61,0
2026-04-23 21:22:35,New York State Scholastic Championships Grades K-8,complete,1753,1753,1753,1753,0
2026-04-23 21:22:35,Southern Class,complete,195,195,195,195,0
2026-04-28 19:52:57,Chicago Open,live,324,862,832,893,23
2026-04-28 19:52:57,Hartford Open,live,13,202,193,211,38
2026-04-28 19:52:57,Cleveland Open,live,15,209,193,226,38
2026-04-28 19:52:57,New York State Open,live,12,102,57,182,52
2026-04-28 19:52:57,DC International,live,9,97,89,107,58
2026-04-28 19:52:57,World Open lower sections,live,88,306,217,431,59
2026-04-28 19:52:57,DC Open,live,4,260,210,321,59
